pack_name,file_number,file_name,directory,directory_depth_1,directory_depth_2,directory_depth_3,base_name,payload_offset,stored_bytes,compression_flag,compression_method,frame_offset,original_bytes,original_size_source,compression_ratio_percent,content_prefix_hex,decompression_status,decompression_error
variants3.pack,690,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_bird_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_bird_03.rigid_model_v2,171330222,755696,0,NONE,,755696,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,692,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_bird_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_bird_04.rigid_model_v2,172086214,764734,0,NONE,,764734,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,694,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_bird_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_bird_05.rigid_model_v2,172851240,807096,0,NONE,,807096,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,696,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_bird_06.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_bird_06.rigid_model_v2,173658632,474838,0,NONE,,474838,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,698,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_brass_collar_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_brass_collar_01.rigid_model_v2,174133765,322034,0,NONE,,322034,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,700,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_brass_collar_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_brass_collar_02.rigid_model_v2,174456074,805896,0,NONE,,805896,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,702,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_brass_collar_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_brass_collar_03.rigid_model_v2,175262246,471358,0,NONE,,471358,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,704,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_brass_collar_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_brass_collar_04.rigid_model_v2,175733880,896956,0,NONE,,896956,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,706,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_brass_collar_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_brass_collar_05.rigid_model_v2,176631112,405360,0,NONE,,405360,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,708,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_brass_collar_06.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_brass_collar_06.rigid_model_v2,177036748,873688,0,NONE,,873688,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,710,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_corpulent_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_corpulent_01.rigid_model_v2,177910740,421296,0,NONE,,421296,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,712,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_corpulent_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_corpulent_02.rigid_model_v2,178332308,476740,0,NONE,,476740,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,714,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_corpulent_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_corpulent_03.rigid_model_v2,178809321,589096,0,NONE,,589096,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,716,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_corpulent_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_corpulent_04.rigid_model_v2,179398690,590302,0,NONE,,590302,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,718,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_corpulent_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_corpulent_05.rigid_model_v2,179989265,460278,0,NONE,,460278,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,720,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_corpulent_06.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_corpulent_06.rigid_model_v2,180449816,544914,0,NONE,,544914,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,722,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_01.rigid_model_v2,180995003,493196,0,NONE,,493196,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,724,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_02.rigid_model_v2,181488469,495138,0,NONE,,495138,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,726,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_03.rigid_model_v2,181983877,492842,0,NONE,,492842,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,728,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_04.rigid_model_v2,182476989,493196,0,NONE,,493196,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,730,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_05.rigid_model_v2,182970455,493196,0,NONE,,493196,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,732,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_06.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_06.rigid_model_v2,183463921,492842,0,NONE,,492842,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,734,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_07.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_07.rigid_model_v2,183957033,407540,0,NONE,,407540,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,736,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_08.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_08.rigid_model_v2,184364844,409686,0,NONE,,409686,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,738,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_09.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_09.rigid_model_v2,184774801,407106,0,NONE,,407106,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,740,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_10.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_10.rigid_model_v2,185182178,407540,0,NONE,,407540,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,742,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_11.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_11.rigid_model_v2,185589990,407540,0,NONE,,407540,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,744,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_magical_12.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_magical_12.rigid_model_v2,185997802,407106,0,NONE,,407106,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,747,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso\dae_prince_torso_robed_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_torso,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_torso_robed_01.rigid_model_v2,186405459,619368,0,NONE,,619368,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,749,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_base_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_base_02.rigid_model_v2,187025110,652286,0,NONE,,652286,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,751,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_base_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_base_03.rigid_model_v2,187677694,996534,0,NONE,,996534,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,753,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_base_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_base_04.rigid_model_v2,188674526,762642,0,NONE,,762642,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,755,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_base_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_base_05.rigid_model_v2,189437466,655928,0,NONE,,655928,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,757,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_base_06.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_base_06.rigid_model_v2,190093692,618546,0,NONE,,618546,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,759,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_beast_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_beast_01.rigid_model_v2,190712529,709542,0,NONE,,709542,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,761,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_beast_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_beast_02.rigid_model_v2,191422363,1213156,0,NONE,,1213156,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,763,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_beast_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_beast_03.rigid_model_v2,192635812,1816854,0,NONE,,1816854,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,765,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_beast_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_beast_04.rigid_model_v2,194452959,793952,0,NONE,,793952,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,767,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_beast_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_beast_05.rigid_model_v2,195247204,709542,0,NONE,,709542,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,769,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_beast_06.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_beast_06.rigid_model_v2,195957039,724338,0,NONE,,724338,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,771,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_bird_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_bird_01.rigid_model_v2,196681670,824628,0,NONE,,824628,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,773,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_bird_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_bird_02.rigid_model_v2,197506564,1117874,0,NONE,,1117874,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,775,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_bird_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_bird_03.rigid_model_v2,198624715,1881564,0,NONE,,1881564,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,777,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_bird_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_bird_04.rigid_model_v2,200506548,906732,0,NONE,,906732,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,781,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_bird_07.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_bird_07.rigid_model_v2,201414112,906732,0,NONE,,906732,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,783,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_corpulent_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_corpulent_01.rigid_model_v2,202321150,852376,0,NONE,,852376,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,785,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_corpulent_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_corpulent_02.rigid_model_v2,203173822,1009296,0,NONE,,1009296,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,787,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_corpulent_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_corpulent_03.rigid_model_v2,204183415,1683668,0,NONE,,1683668,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,789,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_corpulent_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_corpulent_04.rigid_model_v2,205867380,4100700,0,NONE,,4100700,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,791,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_corpulent_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_corpulent_05.rigid_model_v2,209968377,959214,0,NONE,,959214,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,793,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_corpulent_06.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_corpulent_06.rigid_model_v2,210927888,858680,0,NONE,,858680,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,795,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_screamer_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_screamer_01.rigid_model_v2,211786865,1488204,0,NONE,,1488204,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,797,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_sensuous_01.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_sensuous_01.rigid_model_v2,213275340,529744,0,NONE,,529744,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,799,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_sensuous_02.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_sensuous_02.rigid_model_v2,213805355,940820,0,NONE,,940820,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,801,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_sensuous_03.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_sensuous_03.rigid_model_v2,214746447,626940,0,NONE,,626940,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,803,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_sensuous_04.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_sensuous_04.rigid_model_v2,215373678,1804940,0,NONE,,1804940,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
variants3.pack,805,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings\dae_prince_wings_sensuous_05.rigid_model_v2,variantmeshes\wh_variantmodels\hu10e\dae\dae_prince\dae_prince_wings,variantmeshes,variantmeshes\wh_variantmodels,variantmeshes\wh_variantmodels\hu10e,dae_prince_wings_sensuous_05.rigid_model_v2,217178890,846798,0,NONE,,846798,uncompressed-payload,100.00,524d5632080000000400000068756d616e6f6964313065000000000000000000,not-needed,
