pack_name,file_number,file_path,stored_bytes,is_compressed,compression_method,compression_frame_offset,payload_offset
anim2.pack,81052,animations\battle\humanoid13\ogre\1h_hammer\defends\hu13_ogre_1h_hammer_defend_back_03.anim,28708,1,ZSTD,4,473006711
anim2.pack,81054,animations\battle\humanoid13\ogre\1h_hammer\defends\hu13_ogre_1h_hammer_defend_front_01.anim,27948,1,ZSTD,4,473035468
anim2.pack,81056,animations\battle\humanoid13\ogre\1h_hammer\defends\hu13_ogre_1h_hammer_defend_left_01.anim,22470,1,ZSTD,4,473063465
anim2.pack,81058,animations\battle\humanoid13\ogre\1h_hammer\defends\hu13_ogre_1h_hammer_defend_right_01.anim,24676,1,ZSTD,4,473085993
anim2.pack,81060,animations\battle\humanoid13\ogre\1h_hammer\docking\hu13_ogre_1h_hammer_dock_r_hand_01.anim,1529,1,ZSTD,4,473110725
anim2.pack,81061,animations\battle\humanoid13\ogre\1h_hammer\knockback\hu13_ogre_1h_hammer_knockback_back_01.anim,16206,1,ZSTD,4,473112254
anim2.pack,81063,animations\battle\humanoid13\ogre\1h_hammer\knockback\hu13_ogre_1h_hammer_knockback_front_01.anim,26297,1,ZSTD,4,473128509
anim2.pack,81065,animations\battle\humanoid13\ogre\1h_hammer\knockback\hu13_ogre_1h_hammer_knockback_left_01.anim,20115,1,ZSTD,4,473154855
anim2.pack,81067,animations\battle\humanoid13\ogre\1h_hammer\knockback\hu13_ogre_1h_hammer_knockback_right_01.anim,24325,1,ZSTD,4,473175028
anim2.pack,81069,animations\battle\humanoid13\ogre\1h_hammer\knockdowns\hu13_ogre_1h_hammer_back_knocked_landed_01.anim,21736,1,ZSTD,4,473199411
anim2.pack,81071,animations\battle\humanoid13\ogre\1h_hammer\knockdowns\hu13_ogre_1h_hammer_front_knocked_landed_01.anim,21932,1,ZSTD,4,473221196
anim2.pack,81073,animations\battle\humanoid13\ogre\1h_hammer\knockdowns\hu13_ogre_1h_hammer_knockdown_front_01.anim,30594,1,ZSTD,4,473243177
anim2.pack,81074,animations\battle\humanoid13\ogre\1h_hammer\knockdowns\hu13_ogre_1h_hammer_knocked_flying_01.anim,5846,1,ZSTD,4,473273771
anim2.pack,81076,animations\battle\humanoid13\ogre\1h_hammer\knockdowns\hu13_ogre_1h_hammer_left_knocked_landed_01.anim,21759,1,ZSTD,4,473279642
anim2.pack,81078,animations\battle\humanoid13\ogre\1h_hammer\knockdowns\hu13_ogre_1h_hammer_right_knocked_landed_01.anim,21871,1,ZSTD,4,473301459
anim2.pack,81085,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_charge_01.anim,10151,1,ZSTD,4,473324865
anim2.pack,81087,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_run_01.anim,6169,1,ZSTD,4,473335041
anim2.pack,81089,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_run_02.anim,6250,1,ZSTD,4,473341235
anim2.pack,81091,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_run_shield_up_01.anim,6098,1,ZSTD,4,473347510
anim2.pack,81093,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_run_shield_up_02.anim,6075,1,ZSTD,4,473353633
anim2.pack,81095,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_walk_01.anim,7887,1,ZSTD,4,473359733
anim2.pack,81097,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_walk_02.anim,8031,1,ZSTD,4,473367645
anim2.pack,81099,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_walk_shield_up_01.anim,7856,1,ZSTD,4,473375701
anim2.pack,81101,animations\battle\humanoid13\ogre\1h_hammer\locomotion\hu13_ogre_1h_hammer_walk_shield_up_02.anim,7750,1,ZSTD,4,473383582
anim2.pack,81103,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_step_backward_01.anim,30343,1,ZSTD,4,473391357
anim2.pack,81105,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_step_forward_01.anim,27835,1,ZSTD,4,473421725
anim2.pack,81107,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_step_left_01.anim,16875,1,ZSTD,4,473449585
anim2.pack,81109,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_step_right_01.anim,13955,1,ZSTD,4,473466485
anim2.pack,81111,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_turn_left_180_01.anim,27489,1,ZSTD,4,473480465
anim2.pack,81113,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_turn_left_45_01.anim,21315,1,ZSTD,4,473507979
anim2.pack,81115,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_turn_left_90_01.anim,19525,1,ZSTD,4,473529319
anim2.pack,81117,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_turn_right_180_01.anim,26629,1,ZSTD,4,473548869
anim2.pack,81119,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_turn_right_45_01.anim,17895,1,ZSTD,4,473575523
anim2.pack,81121,animations\battle\humanoid13\ogre\1h_hammer\movement\hu13_ogre_1h_hammer_turn_right_90_01.anim,18281,1,ZSTD,4,473593443
anim2.pack,81123,animations\battle\humanoid13\ogre\1h_hammer\spell_casting\hu13_ogre_1h_hammer_cast_forward_long_01.anim,54431,1,ZSTD,4,473611749
anim2.pack,81125,animations\battle\humanoid13\ogre\1h_hammer\spell_casting\hu13_ogre_1h_hammer_cast_forward_medium_01.anim,45992,1,ZSTD,4,473666414
anim2.pack,81127,animations\battle\humanoid13\ogre\1h_hammer\spell_casting\hu13_ogre_1h_hammer_cast_forward_short_01.anim,32922,1,ZSTD,4,473712645
anim2.pack,81129,animations\battle\humanoid13\ogre\1h_hammer\spell_casting\hu13_ogre_1h_hammer_cast_up_long_01.anim,79946,1,ZSTD,4,473745801
anim2.pack,81131,animations\battle\humanoid13\ogre\1h_hammer\spell_casting\hu13_ogre_1h_hammer_cast_up_medium_01.anim,62423,1,ZSTD,4,473825981
anim2.pack,81133,animations\battle\humanoid13\ogre\1h_hammer\spell_casting\hu13_ogre_1h_hammer_cast_up_short_01.anim,48051,1,ZSTD,4,473888639
anim2.pack,81135,animations\battle\humanoid13\ogre\1h_hammer\stand\hu13_ogre_1h_hammer_stand_01.anim,23476,1,ZSTD,4,473936928
anim2.pack,81137,animations\battle\humanoid13\ogre\1h_hammer\stand\hu13_ogre_1h_hammer_stand_idle_01.anim,53640,1,ZSTD,4,473960478
anim2.pack,81139,animations\battle\humanoid13\ogre\1h_hammer\stand\hu13_ogre_1h_hammer_stand_idle_02.anim,81779,1,ZSTD,4,474014143
anim2.pack,81141,animations\battle\humanoid13\ogre\1h_hammer\stand\hu13_ogre_1h_hammer_stand_idle_03.anim,31459,1,ZSTD,4,474095947
anim2.pack,81143,animations\battle\humanoid13\ogre\1h_hammer\stand\hu13_ogre_1h_hammer_stand_shield_up_01.anim,15657,1,ZSTD,4,474127431
anim2.pack,81145,animations\battle\humanoid13\ogre\1h_hammer\stand\hu13_ogre_1h_hammer_stand_to_stand_shield_up_01.anim,15697,1,ZSTD,4,474143113
anim2.pack,81149,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_attack_01_02.anim,28463,1,ZSTD,4,474187670
anim2.pack,81151,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_attack_01_03.anim,27452,1,ZSTD,4,474216523
anim2.pack,81147,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_attack_01.anim,28431,1,ZSTD,4,474158835
anim2.pack,81153,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_attack_02.anim,16571,1,ZSTD,4,474244291
anim2.pack,81155,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_attack_03.anim,19671,1,ZSTD,4,474261259
anim2.pack,81157,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_attack_04.anim,19517,1,ZSTD,4,474281189
anim2.pack,81159,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_jumping_attack_01.anim,24323,1,ZSTD,4,474300942
anim2.pack,81161,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_jumping_attack_02.anim,30034,1,ZSTD,4,474325702
anim2.pack,81163,animations\battle\humanoid13\ogre\2handed_sword\attacks\hu13_ogre_2hsw_vs_hu1.anim,32200,1,ZSTD,4,474355959
anim2.pack,81166,animations\battle\humanoid13\ogre\2handed_sword\combat_idle\hu13_ogre_2hsw_combat_idles_01.anim,26625,1,ZSTD,4,474388870
anim2.pack,81168,animations\battle\humanoid13\ogre\2handed_sword\combat_idle\hu13_ogre_2hsw_combat_idles_02.anim,21808,1,ZSTD,4,474415574
anim2.pack,81170,animations\battle\humanoid13\ogre\2handed_sword\combat_idle\hu13_ogre_2hsw_combat_idles_03.anim,17726,1,ZSTD,4,474437512
anim2.pack,81172,animations\battle\humanoid13\ogre\2handed_sword\deaths\hu13_ogre_2hsw_death_01.anim,25685,1,ZSTD,4,474455370
anim2.pack,81174,animations\battle\humanoid13\ogre\2handed_sword\deaths\hu13_ogre_2hsw_death_02.anim,12255,1,ZSTD,4,474481133
anim2.pack,81176,animations\battle\humanoid13\ogre\2handed_sword\defends\hu13_ogre_2hsw_defend_back_01.anim,37613,1,ZSTD,4,474493464
anim2.pack,81178,animations\battle\humanoid13\ogre\2handed_sword\defends\hu13_ogre_2hsw_defend_back_02.anim,21755,1,ZSTD,4,474531126
anim2.pack,81180,animations\battle\humanoid13\ogre\2handed_sword\defends\hu13_ogre_2hsw_defend_back_03.anim,28471,1,ZSTD,4,474552930
anim2.pack,81182,animations\battle\humanoid13\ogre\2handed_sword\defends\hu13_ogre_2hsw_defend_front_01.anim,30517,1,ZSTD,4,474581450
anim2.pack,81184,animations\battle\humanoid13\ogre\2handed_sword\defends\hu13_ogre_2hsw_defend_left_01.anim,26460,1,ZSTD,4,474612016
anim2.pack,81186,animations\battle\humanoid13\ogre\2handed_sword\defends\hu13_ogre_2hsw_defend_right_01.anim,31839,1,ZSTD,4,474638532
anim2.pack,81188,animations\battle\humanoid13\ogre\2handed_sword\hu13_ogre_2hsw_step_backward_01.anim,16201,1,ZSTD,4,474670429
anim2.pack,81189,animations\battle\humanoid13\ogre\2handed_sword\hu13_ogre_2hsw_step_forward_01.anim,16080,1,ZSTD,4,474686630
anim2.pack,81190,animations\battle\humanoid13\ogre\2handed_sword\hu13_ogre_2hsw_step_left_01.anim,34595,1,ZSTD,4,474702710
anim2.pack,81191,animations\battle\humanoid13\ogre\2handed_sword\hu13_ogre_2hsw_step_right_01.anim,27225,1,ZSTD,4,474737305
anim2.pack,81192,animations\battle\humanoid13\ogre\2handed_sword\knockbacks\hu13_ogre_2hsw_knockback_back_01.anim,18588,1,ZSTD,4,474764530
anim2.pack,81194,animations\battle\humanoid13\ogre\2handed_sword\knockbacks\hu13_ogre_2hsw_knockback_front_01.anim,19098,1,ZSTD,4,474783177
anim2.pack,81196,animations\battle\humanoid13\ogre\2handed_sword\knockbacks\hu13_ogre_2hsw_knockback_left_01.anim,35520,1,ZSTD,4,474802428
anim2.pack,81198,animations\battle\humanoid13\ogre\2handed_sword\knockbacks\hu13_ogre_2hsw_knockback_right_01.anim,36341,1,ZSTD,4,474838083
anim2.pack,81200,animations\battle\humanoid13\ogre\2handed_sword\locomotion\hu13_ogre_2hsw_charge_01.anim,5704,1,ZSTD,4,474874491
anim2.pack,81202,animations\battle\humanoid13\ogre\2handed_sword\locomotion\hu13_ogre_2hsw_run_01.anim,5765,1,ZSTD,4,474880276
anim2.pack,81204,animations\battle\humanoid13\ogre\2handed_sword\locomotion\hu13_ogre_2hsw_run_02.anim,5735,1,ZSTD,4,474886120
anim2.pack,81206,animations\battle\humanoid13\ogre\2handed_sword\locomotion\hu13_ogre_2hsw_walk_01.anim,7615,1,ZSTD,4,474891933
anim2.pack,81208,animations\battle\humanoid13\ogre\2handed_sword\locomotion\hu13_ogre_2hsw_walk_02.anim,7390,1,ZSTD,4,474899627
anim2.pack,81210,animations\battle\humanoid13\ogre\2handed_sword\movement\hu13_ogre_2hsw_turn_left180_01.anim,22694,1,ZSTD,4,474907106
anim2.pack,81211,animations\battle\humanoid13\ogre\2handed_sword\movement\hu13_ogre_2hsw_turn_left45_01.anim,24847,1,ZSTD,4,474929800
anim2.pack,81212,animations\battle\humanoid13\ogre\2handed_sword\movement\hu13_ogre_2hsw_turn_left90_01.anim,24142,1,ZSTD,4,474954647
anim2.pack,81213,animations\battle\humanoid13\ogre\2handed_sword\movement\hu13_ogre_2hsw_turn_right180_01.anim,18571,1,ZSTD,4,474978789
anim2.pack,81214,animations\battle\humanoid13\ogre\2handed_sword\movement\hu13_ogre_2hsw_turn_right45_01.anim,23360,1,ZSTD,4,474997360
anim2.pack,81215,animations\battle\humanoid13\ogre\2handed_sword\movement\hu13_ogre_2hsw_turn_right90_01.anim,17959,1,ZSTD,4,475020720
anim2.pack,81216,animations\battle\humanoid13\ogre\2handed_sword\stand\hu13_ogre_2hsw_stand_01.anim,22940,1,ZSTD,4,475038679
anim2.pack,81218,animations\battle\humanoid13\ogre\2handed_sword\stand\hu13_ogre_2hsw_stand_idle_01.anim,33231,1,ZSTD,4,475061793
anim2.pack,81220,animations\battle\humanoid13\ogre\2handed_sword\stand\hu13_ogre_2hsw_stand_idle_02.anim,39566,1,ZSTD,4,475095137
anim2.pack,81222,animations\battle\humanoid13\ogre\2handed_sword\stand\hu13_ogre_2hsw_stand_idle_03.anim,54347,1,ZSTD,4,475134798
anim2.pack,81224,animations\battle\humanoid13\ogre\docking\hu13_ogre_ds_docked_01.anim,1782,1,ZSTD,4,475189244
anim2.pack,81225,animations\battle\humanoid13\ogre\docking\hu13_ogre_ds_left_hand_01.anim,1344,1,ZSTD,4,475191026
anim2.pack,81226,animations\battle\humanoid13\ogre\docking\hu13_ogre_ds_right_hand_01.anim,1343,1,ZSTD,4,475192370
anim2.pack,81228,animations\battle\humanoid13\ogre\docking\hu13_ogre_plague_ogre_docking.anim,1684,1,ZSTD,4,475193738
anim2.pack,81229,animations\battle\humanoid13\ogre\docking\hu13_ogre_sw_docking.anim,1836,1,ZSTD,4,475195422
anim2.pack,81230,animations\battle\humanoid13\ogre\docking\hu13_ogre_tyrant_docking.anim,1627,1,ZSTD,4,475197258
anim2.pack,81232,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_bruiser_ds_attack_07.anim,15928,1,ZSTD,4,475198947
anim2.pack,81233,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_bruiser_ds_attack_11.anim,30798,1,ZSTD,4,475214875
anim2.pack,81234,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ds_jumping_attack_04.anim,18048,1,ZSTD,4,475245673
anim2.pack,81235,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ds_jumping_attack_05.anim,19891,1,ZSTD,4,475263721
anim2.pack,81236,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ds_ogre_vs_hu1_sws_matched_attack_01.anim,37229,1,ZSTD,4,475283612
anim2.pack,81240,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_01.anim,20659,1,ZSTD,4,475321725
anim2.pack,81245,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_05.anim,31532,1,ZSTD,4,475343361
anim2.pack,81247,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_06.anim,33272,1,ZSTD,4,475375100
anim2.pack,81249,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_07.anim,27340,1,ZSTD,4,475408496
anim2.pack,81251,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_08.anim,37155,1,ZSTD,4,475436041
anim2.pack,81253,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_10.anim,18111,1,ZSTD,4,475473383
anim2.pack,81254,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_11.anim,26558,1,ZSTD,4,475491494
anim2.pack,81255,animations\battle\humanoid13\ogre\dual_sword\attacks\hu13_ogre_ds_attack_12.anim,25537,1,ZSTD,4,475518052
anim2.pack,81258,animations\battle\humanoid13\ogre\dual_sword\combat_idles\hu13_ogre_ds_combat_01.anim,33190,1,ZSTD,4,475544056
anim2.pack,81260,animations\battle\humanoid13\ogre\dual_sword\combat_idles\hu13_ogre_ds_combat_idle_01.anim,47331,1,ZSTD,4,475577271
anim2.pack,81262,animations\battle\humanoid13\ogre\dual_sword\combat_idles\hu13_ogre_ds_combat_idle_03.anim,13187,1,ZSTD,4,475624665
anim2.pack,81264,animations\battle\humanoid13\ogre\dual_sword\combat_idles\hu13_ogre_ds_combat_idle_05.anim,10257,1,ZSTD,4,475637877
anim2.pack,81266,animations\battle\humanoid13\ogre\dual_sword\combat_idles\hu13_ogre_ds_combat_idle_07.anim,12324,1,ZSTD,4,475648159
anim2.pack,81268,animations\battle\humanoid13\ogre\dual_sword\combat_idles\hu13_ogre_ds_combat_idle_11.anim,9931,1,ZSTD,4,475660508
anim2.pack,81274,animations\battle\humanoid13\ogre\dual_sword\deaths\hu13_ogre_ds_death_back_01.anim,27618,1,ZSTD,4,475671128
anim2.pack,81276,animations\battle\humanoid13\ogre\dual_sword\deaths\hu13_ogre_ds_death_back_02.anim,48042,1,ZSTD,4,475698989
anim2.pack,81278,animations\battle\humanoid13\ogre\dual_sword\deaths\hu13_ogre_ds_death_back_03.anim,49052,1,ZSTD,4,475747270
anim2.pack,81280,animations\battle\humanoid13\ogre\dual_sword\deaths\hu13_ogre_vs_dr05_matched_death_03.anim,8810,1,ZSTD,4,475796572
anim2.pack,81283,animations\battle\humanoid13\ogre\dual_sword\defends\hu13_ogre_ds_defend_back_01.anim,17336,1,ZSTD,4,475805674
anim2.pack,81285,animations\battle\humanoid13\ogre\dual_sword\defends\hu13_ogre_ds_defend_back_02.anim,19075,1,ZSTD,4,475823059
anim2.pack,81288,animations\battle\humanoid13\ogre\dual_sword\defends\hu13_ogre_ds_defend_back_03.anim,19830,1,ZSTD,4,475842401
anim2.pack,81291,animations\battle\humanoid13\ogre\dual_sword\defends\hu13_ogre_ds_defend_front_01.anim,22568,1,ZSTD,4,475862470
anim2.pack,81293,animations\battle\humanoid13\ogre\dual_sword\defends\hu13_ogre_ds_defend_left_01.anim,21240,1,ZSTD,4,475885087
anim2.pack,81295,animations\battle\humanoid13\ogre\dual_sword\defends\hu13_ogre_ds_defend_right_01.anim,20233,1,ZSTD,4,475906383
anim2.pack,81297,animations\battle\humanoid13\ogre\dual_sword\knockback\hu13_ogre_ds_knockback_back_01.anim,14030,1,ZSTD,4,475926674
anim2.pack,81300,animations\battle\humanoid13\ogre\dual_sword\knockback\hu13_ogre_ds_knockback_front_01.anim,13897,1,ZSTD,4,475940964
anim2.pack,81302,animations\battle\humanoid13\ogre\dual_sword\knockback\hu13_ogre_ds_knockback_left_01.anim,12926,1,ZSTD,4,475954910
anim2.pack,81304,animations\battle\humanoid13\ogre\dual_sword\knockback\hu13_ogre_ds_knockback_right_01.anim,12939,1,ZSTD,4,475967903
anim2.pack,81306,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_charge_01.anim,6250,1,ZSTD,4,475980906
anim2.pack,81307,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_01.anim,7088,1,ZSTD,4,475987156
anim2.pack,81309,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_02_var_01.anim,9780,1,ZSTD,4,476006486
anim2.pack,81311,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_02_var_02.anim,9760,1,ZSTD,4,476016320
anim2.pack,81308,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_02.anim,12242,1,ZSTD,4,475994244
anim2.pack,81318,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_idle_03_var_01.anim,28596,1,ZSTD,4,476065560
anim2.pack,81316,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_idle_03.anim,27034,1,ZSTD,4,476038501
anim2.pack,81321,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_idle_04_var_01.anim,25849,1,ZSTD,4,476115113
anim2.pack,81319,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_idle_04.anim,20852,1,ZSTD,4,476094156
anim2.pack,81324,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_idle_05_var_01.anim,36967,1,ZSTD,4,476172016
anim2.pack,81322,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_idle_05.anim,30945,1,ZSTD,4,476140962
anim2.pack,81325,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_var_01.anim,9753,1,ZSTD,4,476208983
anim2.pack,81328,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03_var_02.anim,9758,1,ZSTD,4,476218948
anim2.pack,81312,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_run_03.anim,12174,1,ZSTD,4,476026080
anim2.pack,81331,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_walk_01.anim,9636,1,ZSTD,4,476228943
anim2.pack,81332,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_ds_walk_02.anim,9625,1,ZSTD,4,476238579
anim2.pack,81335,animations\battle\humanoid13\ogre\dual_sword\locomotion\hu13_ogre_walk_to_stand_01.anim,10752,1,ZSTD,4,476248415
anim2.pack,81336,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_step_backward_01.anim,12404,1,ZSTD,4,476259167
anim2.pack,81337,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_step_forward_01.anim,11271,1,ZSTD,4,476271571
anim2.pack,81338,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_step_left_01.anim,8107,1,ZSTD,4,476282842
anim2.pack,81339,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_step_right_01.anim,7399,1,ZSTD,4,476290949
anim2.pack,81340,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_turn_left_180_01.anim,17003,1,ZSTD,4,476298348
anim2.pack,81342,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_turn_left_45_01.anim,7461,1,ZSTD,4,476315376
anim2.pack,81343,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_turn_left_90_01.anim,9409,1,ZSTD,4,476322837
anim2.pack,81344,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_turn_right_180_01.anim,16278,1,ZSTD,4,476332246
anim2.pack,81345,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_turn_right_45_01.anim,7333,1,ZSTD,4,476348524
anim2.pack,81346,animations\battle\humanoid13\ogre\dual_sword\movement\hu13_ogre_ds_turn_right_90_01.anim,9121,1,ZSTD,4,476355857
anim2.pack,81347,animations\battle\humanoid13\ogre\dual_sword\porthole\hu13_ogre_ds_porthole_idle_01.anim,13404,1,ZSTD,4,476364978
anim2.pack,81349,animations\battle\humanoid13\ogre\dual_sword\porthole\hu13_ogre_porthole_affirmative.anim,13105,1,ZSTD,4,476378445
anim2.pack,81351,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_affirmative_01.anim,12689,1,ZSTD,4,476391613
anim2.pack,81353,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_01.anim,20341,1,ZSTD,4,476404327
anim2.pack,81355,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_combat_idle_02.anim,33226,1,ZSTD,4,476424693
anim2.pack,81356,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_idle_01.anim,28609,1,ZSTD,4,476457919
anim2.pack,81357,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_idle_02.anim,44614,1,ZSTD,4,476486528
anim2.pack,81358,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_idle_03.anim,29819,1,ZSTD,4,476531142
anim2.pack,81359,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_idle_04.anim,71835,1,ZSTD,4,476560961
anim2.pack,81360,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_idle_05.anim,24063,1,ZSTD,4,476632796
anim2.pack,81361,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_idle_06.anim,43068,1,ZSTD,4,476656859
anim2.pack,81362,animations\battle\humanoid13\ogre\dual_sword\stand\hu13_ogre_ds_stand_idle_07.anim,96273,1,ZSTD,4,476699927
anim2.pack,81363,animations\battle\humanoid13\ogre\firebelly\attacks\hu13_ogre_firebelly_attack_01.anim,34262,1,ZSTD,4,476796200
anim2.pack,81365,animations\battle\humanoid13\ogre\firebelly\attacks\hu13_ogre_firebelly_attack_02.anim,24775,1,ZSTD,4,476830794
anim2.pack,81367,animations\battle\humanoid13\ogre\firebelly\attacks\hu13_ogre_firebelly_attack_03.anim,29770,1,ZSTD,4,476855854
anim2.pack,81369,animations\battle\humanoid13\ogre\firebelly\attacks\hu13_ogre_firebelly_attack_04.anim,25453,1,ZSTD,4,476885877
anim2.pack,81371,animations\battle\humanoid13\ogre\firebelly\attacks\hu13_ogre_firebelly_attack_05.anim,28288,1,ZSTD,4,476911598
anim2.pack,81373,animations\battle\humanoid13\ogre\firebelly\attacks\hu13_ogre_firebelly_jumping_attack_01.anim,36349,1,ZSTD,4,476940385
anim2.pack,81375,animations\battle\humanoid13\ogre\firebelly\attacks\hu13_ogre_firebelly_vs_hu1_sws_matched_attack_01.anim,30831,1,ZSTD,4,476977089
anim2.pack,81378,animations\battle\humanoid13\ogre\firebelly\campaign\cam_hu13_ogre_firebelly_run_02.anim,6300,1,ZSTD,4,477008688
anim2.pack,81379,animations\battle\humanoid13\ogre\firebelly\campaign\cam_hu13_ogre_firebelly_stand_01.anim,20713,1,ZSTD,4,477014988
anim2.pack,81380,animations\battle\humanoid13\ogre\firebelly\campaign\cam_hu13_ogre_firebelly_stand_idle_01.anim,32252,1,ZSTD,4,477035701
anim2.pack,81381,animations\battle\humanoid13\ogre\firebelly\deaths\hu13_ogre_firebelly_death_01.anim,16587,1,ZSTD,4,477067953
anim2.pack,81383,animations\battle\humanoid13\ogre\firebelly\deaths\hu13_ogre_firebelly_death_02.anim,30829,1,ZSTD,4,477084684
anim2.pack,81385,animations\battle\humanoid13\ogre\firebelly\defends\hu13_ogre_firebelly_defend_back_01.anim,31863,1,ZSTD,4,477115655
anim2.pack,81387,animations\battle\humanoid13\ogre\firebelly\defends\hu13_ogre_firebelly_defend_front_01.anim,33001,1,ZSTD,4,477147588
anim2.pack,81389,animations\battle\humanoid13\ogre\firebelly\defends\hu13_ogre_firebelly_defend_left_01.anim,34366,1,ZSTD,4,477180660
anim2.pack,81391,animations\battle\humanoid13\ogre\firebelly\defends\hu13_ogre_firebelly_defend_right_01.anim,35588,1,ZSTD,4,477215101
