group_type,group,total_files,NONE_count,NONE_percent,LZ4_count,LZ4_percent,ZSTD_count,ZSTD_percent,UNKNOWN_count,UNKNOWN_percent,compressed_count,compressed_percent,stored_bytes,known_original_size_files,known_original_bytes,minimum_original_bytes,maximum_original_bytes,average_original_bytes,compressed_stored_bytes,compressed_original_bytes,compressed_ratio_percent
directory_depth_3,rigidmodels\buildings\dwf_rock_c,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,48916,1,48916,48916,48916,48916.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rock_d,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,47680,1,47680,47680,47680,47680.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rock_e,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,39940,1,39940,39940,39940,39940.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rocklrg_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,31732,1,31732,31732,31732,31732.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rocklrg_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,16628,1,16628,16628,16628,16628.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rockmed_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,15364,1,15364,15364,15364,15364.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rockmed_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,15688,1,15688,15688,15688,15688.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rockmed_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,14540,1,14540,14540,14540,14540.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rocksml_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10308,1,10308,10308,10308,10308.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_roof_big_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,87664,1,87664,87664,87664,87664.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_roof_pilar_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,325508,1,325508,325508,325508,325508.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_roof_railyard_piece_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5179368,3,5179368,1659036,1788250,1726456.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,134254,1,134254,134254,134254,134254.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_flat_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3612,1,3612,3612,3612,3612.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_flat_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3872,1,3872,3872,3872,3872.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_flat_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3104,1,3104,3104,3104,3104.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_flat_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3292,1,3292,3292,3292,3292.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_path_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,106970,1,106970,106970,106970,106970.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_path_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,61048,1,61048,61048,61048,61048.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_rocks_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,22006,1,22006,22006,22006,22006.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_small_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,36840,1,36840,36840,36840,36840.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_small_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,46770,1,46770,46770,46770,46770.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_small_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,63428,1,63428,63428,63428,63428.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_rubble_small_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3752,1,3752,3752,3752,3752.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_sidewalk_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3992,1,3992,3992,3992,3992.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_sidewalk_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4536,1,4536,4536,4536,4536.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_sidewalk_02_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6336,1,6336,6336,6336,6336.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_siege_tower_15m,12,12,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1392366,12,1392366,9964,501074,116030.50,0,,
directory_depth_3,rigidmodels\buildings\dwf_siege_tower_statue_15m,15,15,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1170304,15,1170304,18924,198296,78020.27,0,,
directory_depth_3,rigidmodels\buildings\dwf_stairs_small_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5732,1,5732,5732,5732,5732.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stairs_small_left_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4690,1,4690,4690,4690,4690.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stairs_small_right_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4690,1,4690,4690,4690,4690.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,812694,3,812694,144098,341460,270898.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_01_axe_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,97896,3,97896,12412,44752,32632.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_01_body_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,150944,3,150944,16676,67262,50314.67,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_01_hammer_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,147236,3,147236,20500,68428,49078.67,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_01_helmet_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,49704,3,49704,11344,27016,16568.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_01_helmethorns_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,52348,3,52348,11972,26892,17449.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_01_plinth_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,197598,3,197598,20772,90694,65866.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_01_plinthside_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,98656,3,98656,27528,39728,32885.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_body_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,538872,3,538872,122176,218904,179624.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_body_02_nolods,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,638610,3,638610,148896,268030,212870.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_hammer_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,69168,3,69168,9548,29908,23056.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_hammer_02_nolods,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,78468,3,78468,10252,34560,26156.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_helmet_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,99280,3,99280,25072,37540,33093.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_helmet_02_nolods,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,103378,3,103378,25312,40910,34459.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_horns_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,64632,3,64632,16324,30128,21544.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_horns_02_nolods,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,69268,3,69268,17912,31904,23089.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_plinth_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,179674,3,179674,25208,115396,59891.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_shield_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,65840,3,65840,17976,27148,21946.67,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_big_02_shield_02_nolods,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,67840,3,67840,19512,26960,22613.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_statue_small_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,159390,3,159390,50902,57350,53130.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stone_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9576,1,9576,9576,9576,9576.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stone_b,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10196,1,10196,10196,10196,10196.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stone_c,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4636,1,4636,4636,4636,4636.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stone_d,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,16396,1,16396,16396,16396,16396.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stone_e,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,16492,1,16492,16492,16492,16492.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_stone_f,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,18596,1,18596,18596,18596,18596.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_support_platform_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,21836,1,21836,21836,21836,21836.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_support_platform_02,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,218098,2,218098,87388,130710,109049.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_support_platform_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,76852,1,76852,76852,76852,76852.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_support_platform_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,50568,1,50568,50568,50568,50568.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_supports_100m_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2349644,2,2349644,1023232,1326412,1174822.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_supports_100m_02,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,852950,2,852950,371128,481822,426475.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_supports_100m_03,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,306430,2,306430,144988,161442,153215.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_table_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,222174,3,222174,42754,99880,74058.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tent,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,68736,3,68736,21868,24506,22912.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_big_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,713006,2,713006,292772,420234,356503.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_free_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1133142,2,1133142,543520,589622,566571.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_freestanding_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1517370,3,1517370,140542,728484,505790.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_placement_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1517370,3,1517370,140542,728484,505790.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_placement_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1517370,3,1517370,140542,728484,505790.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_placement_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1517370,3,1517370,140542,728484,505790.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_placement_04,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1517370,3,1517370,140542,728484,505790.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_tower_small_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,713006,2,713006,292772,420234,356503.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_archway_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,85440,1,85440,85440,85440,85440.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_archway_centre_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,223584,1,223584,223584,223584,223584.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_archway_column_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,524664,1,524664,524664,524664,524664.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_archway_d,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3449772,3,3449772,1007592,1278922,1149924.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_archway_wall_supports_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10640,1,10640,10640,10640,10640.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_bridge_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2723276,3,2723276,483676,1137862,907758.67,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_column_wall_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,364832,1,364832,364832,364832,364832.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_gate_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1689282,2,1689282,650490,1038792,844641.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_gate_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,320476,1,320476,320476,320476,320476.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_gate_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,538836,1,538836,538836,538836,538836.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_archway_a,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2696230,3,2696230,625742,1186340,898743.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_archway_b,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1161514,3,1161514,252262,478192,387171.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_archway_d,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3493348,3,3493348,1023044,1295026,1164449.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_archway_facade_a,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1608460,3,1608460,358286,630996,536153.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_archway_facade_b,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1339756,3,1339756,247180,552696,446585.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_archway_facade_c,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1053646,3,1053646,265456,415994,351215.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_column_a,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1684148,3,1684148,289854,766088,561382.67,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_hallway_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2963512,1,2963512,2963512,2963512,2963512.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_hallway_a_centre,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1662536,1,1662536,1662536,1662536,1662536.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_hold_hallway_b,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3488146,1,3488146,3488146,3488146,3488146.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_abodes_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,990322,2,990322,479922,510400,495161.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_abodes_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,410798,1,410798,410798,410798,410798.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_abodes_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,356202,1,356202,356202,356202,356202.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_alcove_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,17292,1,17292,17292,17292,17292.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_alcove_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,15168,1,15168,15168,15168,15168.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_shop_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,274166,2,274166,72550,201616,137083.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_shop_02,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,294188,2,294188,87602,206586,147094.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_inset_shop_03,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,476102,2,476102,165422,310680,238051.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_pillar_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,255006,3,255006,52048,107322,85002.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_pillar_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3107290,3,3107290,186214,1523414,1035763.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_pillar_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,438552,3,438552,100472,201296,146184.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_plinth_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,29828,1,29828,29828,29828,29828.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_a,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,301920,1,301920,301920,301920,301920.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_b,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,445024,1,445024,445024,445024,445024.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_c,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,393324,1,393324,393324,393324,393324.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_d,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,529686,1,529686,529686,529686,529686.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_e,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,530372,1,530372,530372,530372,530372.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_e_display_only,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,530672,1,530672,530672,530672,530672.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_f,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,512886,1,512886,512886,512886,512886.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_g,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,446562,1,446562,446562,446562,446562.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_h,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,309950,1,309950,309950,309950,309950.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_straight,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,252488,1,252488,252488,252488,252488.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_underway_road_straight_left,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,252488,1,252488,252488,252488,252488.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_undwerway_road_04_dmg,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,39420,1,39420,39420,39420,39420.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_angled_joiner,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,68792,1,68792,68792,68792,68792.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_angled_to_grid_joiner,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2170944,3,2170944,192876,1759788,723648.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_corner_90_exter,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,187140,1,187140,187140,187140,187140.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_corner_90_inter,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,161532,1,161532,161532,161532,161532.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_emitter01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,11204,1,11204,11204,11204,11204.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_emitter03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,35616,1,35616,35616,35616,35616.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_gatehouse_60,10,10,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5169106,10,5169106,113032,1738634,516910.60,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_grid_to_angled_joiner,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1892308,3,1892308,192876,1481088,630769.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_platform_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,75604,1,75604,75604,75604,75604.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_platform_01_mirror,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,76904,1,76904,76904,76904,76904.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_platform_corner_90_external,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,40080,1,40080,40080,40080,40080.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_platform_gatehouse_60,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,828526,1,828526,828526,828526,828526.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_platform_straight_20,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,318472,1,318472,318472,318472,318472.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_stepdown_15m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,960652,1,960652,960652,960652,960652.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_stepup_15m,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,960652,1,960652,960652,960652,960652.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_straight_20,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1497780,3,1497780,126698,1212650,499260.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_straight_20_emplacement,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,368348,2,368348,181770,186578,184174.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_straight_20_stairs,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,696792,2,696792,185646,511146,348396.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_straight_20_tower_connector,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,408308,2,408308,148442,259866,204154.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_straight_20m_blocked,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,932344,1,932344,932344,932344,932344.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_straight_20m_emplacment,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,368348,2,368348,181770,186578,184174.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_tower,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2607204,3,2607204,599238,1341498,869068.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_tower_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2607204,3,2607204,599238,1341498,869068.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_tower_02,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2607204,3,2607204,599238,1341498,869068.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_tower_03,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2607204,3,2607204,599238,1341498,869068.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wall_tower_standard,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3979918,3,3979918,429160,1776306,1326639.33,0,,
directory_depth_3,rigidmodels\buildings\dwf_wooden_box,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,55668,3,55668,9488,28852,18556.00,0,,
directory_depth_3,rigidmodels\buildings\dwf_wooden_cart,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,128950,3,128950,38334,46962,42983.33,0,,
directory_depth_3,rigidmodels\buildings\emp_awnings01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6516,1,6516,6516,6516,6516.00,0,,
directory_depth_3,rigidmodels\buildings\emp_awnings02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6516,1,6516,6516,6516,6516.00,0,,
directory_depth_3,rigidmodels\buildings\emp_barricade_blocker_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,188730,2,188730,91654,97076,94365.00,0,,
directory_depth_3,rigidmodels\buildings\emp_barricade_monument_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25520,2,25520,12716,12804,12760.00,0,,
directory_depth_3,rigidmodels\buildings\emp_barricade_platform_01,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1117144,3,1117144,318532,441652,372381.33,0,,
directory_depth_3,rigidmodels\buildings\emp_barricade_trap_01,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,530814,2,530814,247504,283310,265407.00,0,,
directory_depth_3,rigidmodels\buildings\emp_batteringram,11,11,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1324556,11,1324556,14448,480340,120414.18,0,,
directory_depth_3,rigidmodels\buildings\emp_beam_long_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7572,1,7572,7572,7572,7572.00,0,,
directory_depth_3,rigidmodels\buildings\emp_brazier_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,53048,1,53048,53048,53048,53048.00,0,,
directory_depth_3,rigidmodels\buildings\emp_bridge_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,245384,1,245384,245384,245384,245384.00,0,,
